timestamp,day_of_week,location,text_content,engagement_rate,keywords
2025-03-10 08:02:25,Monday,"Cairo, Egypt",attended the samsung blackfriday event yesterday not worth the money exclusive health curious about your experience too,0.02922,"['blackfriday', 'event', 'yesterday']"
2025-03-10 11:19:51,Monday,"Mumbai, India",just saw an ad for toyota tacoma during the innovationx wouldnt recommend deal really interested in hearing your thoughts,0.01805,"['toyota', 'tacoma', 'would', 'not']"
2025-03-10 15:34:39,Monday,"Mexico City, Mexico",just unboxed my new air max from nike had issues with it feeling let down sale,1.81835,"['new', 'air', 'max']"
2025-03-10 19:21:45,Monday,"Lyon, France",should i upgrade about adidass predator  newrelease lifestyle travel let me know what you think,0.01674,"['predator', 'lifestyle', 'travel']"
2025-03-11 00:08:51,Tuesday,"Munich, Germany",comparing apple mac mini to the competition absolutely loving it quality exclusive let me know what you think,0.6686,"['apple', 'mac', 'mini']"
2025-03-11 07:12:23,Tuesday,"Melbourne, Australia",attended the samsung winterwonders event yesterday returning it asap exclusive really interested in hearing your thoughts,0.17691,"['winterwonder', 'event', 'yesterday']"
2025-03-11 08:33:24,Tuesday,"Munich, Germany",sad to report with my new coke zero from cocacola had issues with it health fashion reviews,0.04512,"['new', 'coke', 'zero']"
2025-03-11 09:03:27,Tuesday,"Osaka, Japan",attended the apple fallcollection event yesterday worth every penny fashion specialoffer let me know what you think,0.10583,"['fallcollection', 'event', 'yesterday']"
2025-03-11 12:10:33,Tuesday,"Toronto, Canada",comparing toyota highlander to the competition absolutely loving it fitness quality would love to get your feedback,0.07408,"['compare', 'toyota', 'highlander']"
2025-03-11 12:17:15,Tuesday,"Delhi, India",has anyone else experienced customer service with toyotas tacoma exceeded my expectations  quality tech really interested in hearing your thoughts,0.04829,"['experience', 'customer', 'service']"
2025-03-11 15:08:03,Tuesday,"Los Angeles, USA",just tried the cocacola vanilla from cocacola best purchase ever food customerservice newrelease curious about your experience too,0.04672,"['well', 'cocacola', 'vanilla']"
2025-03-11 19:53:31,Tuesday,"Lagos, Nigeria",samsung backtoschool is disappointing cant wait to see whats coming next trending eco curious about your experience too,0.11969,"['samsung', 'backtoschool', 'what', 's']"
2025-03-12 01:56:11,Wednesday,"Johannesburg, South Africa",should i upgrade about pepsis diet pepsi trendsetter customerservice premium curious about your experience too,0.06601,"['premium', 'pepsis', 'pepsi', 'trendsetter']"
2025-03-12 02:55:12,Wednesday,"São Paulo, Brazil",anyone have tips about microsofts surface duo industryexpert productteam food lifestyle curious about your experience too,0.01445,"['surface', 'food', 'lifestyle']"
2025-03-12 07:25:11,Wednesday,"Lagos, Nigeria",has anyone else experienced connectivity issues with toyotas rav4 disappointed with the quality competitorbrand brandsupport fashion discount food,0.0366,"['experience', 'connectivity', 'issue']"
2025-03-12 07:36:05,Wednesday,"Rio de Janeiro, Brazil",anyone have tips about apples apple watch industryexpert influencername bestvalue reviews curious about your experience too,0.08537,"['influencername', 'bestvalue', 'review']"
2025-03-12 12:06:24,Wednesday,"Melbourne, Australia",attended the adidas globalcampaign event yesterday not bad deal really interested in hearing your thoughts,0.05704,"['globalcampaign', 'event', 'yesterday']"
2025-03-12 16:02:58,Wednesday,"Mexico City, Mexico",my one month review of apple apple watch returning it asap newrelease let me know what you think,0.02743,"['newrelease', 'month', 'review']"
2025-03-12 16:17:17,Wednesday,"Manchester, UK",comparing toyota prius to the competition not bad specialoffer trending bestvalue let me know what you think,0.02901,"['compare', 'toyota', 'prius']"
2025-03-12 17:29:30,Wednesday,"Rome, Italy",attended the google digitaltransformation event yesterday not bad health curious about your experience too,0.09507,"['google', 'digitaltransformation', 'event']"
2025-03-12 19:19:05,Wednesday,"Paris, France",just tried the echo dot from amazon not worth the money sustainable sale curious about your experience too,0.07473,"['echo', 'dot', 'sustainable']"
2025-03-12 19:34:32,Wednesday,"New York, USA",toyota fallcollection is impressive cant wait to see whats coming next beauty let me know what you think,0.0839,"['toyota', 'fallcollection', 'let']"
2025-03-12 23:03:57,Wednesday,"London, UK",just saw an ad for pepsi pepsi wild cherry during the referralbonus returning it asap innovation reviews,0.09672,"['wild', 'cherry', 'pepsi']"
2025-03-13 12:15:43,Thursday,"Vancouver, Canada",just saw an ad for adidas ultraboost during the springblast2025 had issues with it quality trendalert,0.07805,"['adida', 'ultraboost', 'trendalert']"
2025-03-13 15:53:52,Thursday,"Paris, France",comparing pepsi pepsi max to the competition as expected reviews trending would love to get your feedback,0.03588,"['compare', 'pepsi', 'max']"
2025-03-13 18:41:11,Thursday,"Rio de Janeiro, Brazil",just tried the nmd from adidas worth every penny lifestyle tech premium would love to get your feedback,0.08201,"['adida', 'worth', 'lifestyle']"
2025-03-13 23:58:30,Thursday,"Los Angeles, USA",confused about with my new halo band from amazon disappointed with the quality food curious about your experience too,0.02036,"['new', 'halo', 'band']"
2025-03-14 05:22:57,Friday,"Mumbai, India",comparing samsung galaxy buds to the competition not bad affordable discount deal would love to get your feedback,0.04607,"['samsung', 'galaxy', 'bud']"
2025-03-14 08:58:53,Friday,"Mexico City, Mexico",attended the google valentinesdeals event yesterday best purchase ever customerservice deal travel really interested in hearing your thoughts,0.19979,"['deal', 'valentinesdeal', 'well']"
2025-03-14 09:21:59,Friday,"Johannesburg, South Africa",amazon nextgeneration is fantastic cant wait to see whats coming next eco really interested in hearing your thoughts,0.08484,"['amazon', 'nextgeneration', 'come']"
2025-03-14 09:53:57,Friday,"Vancouver, Canada",attended the samsung innovationx event yesterday highly recommend innovation reviews newrelease would love to get your feedback,0.15415,"['innovationx', 'innovation', 'review']"
2025-03-14 11:37:21,Friday,"Cairo, Egypt",any advice about microsofts surface laptop  customerservice would love to get your feedback,0.05775,"['surface', 'laptop', 'customerservice']"
2025-03-14 16:37:17,Friday,"Delhi, India",whats your opinion about nikes react customerservice health specialoffer let me know what you think,0.04594,"['react', 'health', 'specialoffer']"
2025-03-15 01:55:14,Saturday,"Seoul, South Korea",should i upgrade about toyotas sienna  musthave fitness trendalert let me know what you think,0.46442,"['sienna', 'fitness', 'trendalert']"
2025-03-15 08:28:09,Saturday,"Johannesburg, South Africa",bummed out with my new surface pro from microsoft absolutely loving it limited lifestyle let me know what you think,0.06626,"['new', 'surface', 'pro']"
2025-03-15 12:31:41,Saturday,"São Paulo, Brazil",my one month review of apple vision pro as expected deal productlaunch innovation really interested in hearing your thoughts,0.03723,"['month', 'review', 'productlaunch']"
2025-03-15 20:53:15,Saturday,"Toronto, Canada",attended the toyota fallcollection event yesterday not worth the money promo let me know what you think,0.14954,"['toyota', 'fallcollection', 'event']"
2025-03-15 21:35:09,Saturday,"Melbourne, Australia",should i upgrade about apples ipad air  deal musthave beauty would love to get your feedback,0.0653,"['ipad', 'deal', 'musthave']"
2025-03-15 23:45:02,Saturday,"Milan, Italy",whats your opinion about apples apple watch customerservice celebrityname musthave affordable trending really interested in hearing your thoughts,0.17815,"['celebrityname', 'musthave', 'affordable']"
2025-03-16 23:02:01,Sunday,"Sydney, Australia",sad to report with my new sienna from toyota disappointed with the quality affordable specialoffer food,0.03655,"['new', 'sienna', 'disappoint']"
2025-03-17 00:15:07,Monday,"Munich, Germany",just saw an ad for amazon fire tablet during the winterwonders disappointed with the quality bestvalue,0.42859,"['winterwonder', 'disappoint', 'bestvalue']"
2025-03-17 02:28:37,Monday,"Lyon, France",frustrated with my new vision pro from apple not worth the money lifestyle travel really interested in hearing your thoughts,0.0454,"['new', 'vision', 'pro']"
2025-03-17 06:35:58,Monday,"Sydney, Australia",nike valentinesdeals is typical cant wait to see whats coming next affordable deal customerservice really interested in hearing your thoughts,0.0511,"['nike', 'valentinesdeal', 'what', 's']"
2025-03-17 09:33:22,Monday,"Melbourne, Australia",just tried the surface laptop from microsoft best purchase ever affordable sale premium would love to get your feedback,0.0255,"['surface', 'laptop', 'sale']"
2025-03-17 10:16:02,Monday,"Shanghai, China",adidas backtoschool is subpar cant wait to see whats coming next productlaunch would love to get your feedback,0.06158,"['adida', 'backtoschool', 'come']"
2025-03-17 11:25:23,Monday,"Mexico City, Mexico",my one month review of adidas nmd returning it asap affordable quality let me know what you think,0.08606,"['month', 'review', 'quality']"
2025-03-17 17:55:11,Monday,"Barcelona, Spain",just saw an ad for amazon fire tablet during the holidayspecial highly recommend reviews fashion deal,0.22019,"['highly', 'review', 'fashion']"
2025-03-18 11:49:17,Tuesday,"Seoul, South Korea",attended the pepsi summerdreams event yesterday not worth the money tech trending quality would love to get your feedback,0.02053,"['summerdream', 'event', 'yesterday']"
2025-03-18 19:40:53,Tuesday,"Lyon, France",toyota digitaltransformation is overpriced cant wait to see whats coming next trending specialoffer would love to get your feedback,0.0435,"['toyota', 'digitaltransformation', 'specialoffer']"
2025-03-18 23:58:24,Tuesday,"Madrid, Spain",should i upgrade about pepsis crystal pepsi  health curious about your experience too,0.20295,"['pepsis', 'crystal', 'pepsi', 'health']"
2025-03-19 00:43:44,Wednesday,"Rio de Janeiro, Brazil",adidas loyaltyrewards is subpar cant wait to see whats coming next discount sale really interested in hearing your thoughts,0.13553,"['adida', 'loyaltyreward', 'sale']"
2025-03-19 10:55:08,Wednesday,"Rome, Italy",fed up with my new nest thermostat from google absolutely loving it reviews musthave would love to get your feedback,0.04294,"['new', 'nest', 'thermostat']"
2025-03-19 12:04:12,Wednesday,"Osaka, Japan",comparing microsoft surface go to the competition best purchase ever musthave trending curious about your experience too,0.01292,"['compare', 'microsoft', 'surface']"
2025-03-19 16:22:42,Wednesday,"Mexico City, Mexico",delighted with my new halo band from amazon not worth the money limited fashion promo,0.0375,"['new', 'halo', 'band']"
2025-03-20 04:23:20,Thursday,"Seoul, South Korea",attended the pepsi powerrelease event yesterday mixed feelings about it eco limited really interested in hearing your thoughts,0.08705,"['powerrelease', 'event', 'yesterday']"
2025-03-20 05:30:51,Thursday,"São Paulo, Brazil",attended the nike summersale event yesterday best purchase ever exclusive let me know what you think,0.13,"['summersale', 'event', 'yesterday']"
2025-03-20 06:08:55,Thursday,"Chicago, USA",my two days review of pepsi pepsi max returning it asap affordable health curious about your experience too,0.04252,"['affordable', 'health', 'review']"
2025-03-20 07:14:42,Thursday,"Osaka, Japan",just unboxed my new fanta from cocacola not bad super excited discount sale curious about your experience too,0.23745,"['new', 'fanta', 'sale']"
2025-03-20 08:01:05,Thursday,"Lyon, France",just saw an ad for microsoft surface laptop during the summersale worth every penny trendalert,0.04397,"['microsoft', 'surface', 'laptop']"
2025-03-20 18:54:42,Thursday,"Paris, France",just unboxed my new pepsi max from pepsi highly recommend feeling let down premium affordable,0.03304,"['pepsi', 'recommend', 'feel']"
2025-03-20 20:53:33,Thursday,"Melbourne, Australia",my three months review of microsoft xbox elite controller exceeded my expectations premium trendalert sustainable,0.02205,"['month', 'review', 'controller']"
2025-03-21 13:09:22,Friday,"Rome, Italy",has anyone else experienced customer service with amazons kindle highly recommend  limited promo customerservice really interested in hearing your thoughts,0.09354,"['experience', 'customer', 'service']"
2025-03-21 14:36:22,Friday,"Melbourne, Australia",just tried the eero wifi from amazon best purchase ever trending fashion really interested in hearing your thoughts,0.05177,"['eero', 'wifi', 'well']"
2025-03-21 18:19:05,Friday,"Chicago, USA",has anyone else experienced software bugs with microsofts surface go exceeded my expectations  reviews would love to get your feedback,0.07144,"['experience', 'software', 'bug']"
2025-03-21 18:45:30,Friday,"Los Angeles, USA",just unboxed my new yeezy from adidas highly recommend loving it promo beauty innovation would love to get your feedback,0.05182,"['new', 'yeezy', 'beauty']"
2025-03-21 19:45:10,Friday,"Mumbai, India",just saw an ad for cocacola fanta during the newyearnewyou not worth the money fitness,2.35262,"['cocacola', 'fanta', 'fitness']"
2025-03-22 01:38:46,Saturday,"Rio de Janeiro, Brazil",adidas sustainablefuture is disappointing cant wait to see whats coming next deal would love to get your feedback,0.03957,"['adida', 'sustainablefuture', 'come']"
2025-03-22 03:32:40,Saturday,Singapore,could someone explain with my new pixel tablet from google best purchase ever trendalert would love to get your feedback,0.04985,"['new', 'pixel', 'tablet']"
2025-03-22 07:18:48,Saturday,"Milan, Italy",attended the pepsi localtouchpoints event yesterday mixed feelings about it premium curious about your experience too,0.47746,"['localtouchpoint', 'event', 'yesterday']"
2025-03-22 08:14:26,Saturday,"Madrid, Spain",my one year review of samsung galaxy s25 worth every penny tech eco newrelease curious about your experience too,0.10459,"['year', 'review', 'samsung']"
2025-03-22 11:50:04,Saturday,"Delhi, India",comparing adidas stan smith to the competition wouldnt recommend bestvalue customerservice let me know what you think,0.063,"['adida', 'stan', 'smith']"
2025-03-22 17:18:13,Saturday,"Munich, Germany",has anyone else experienced software bugs with apples airpods pro disappointed with the quality  innovation discount,0.13179,"['experience', 'software', 'bug']"
2025-03-22 23:50:07,Saturday,"Rome, Italy",just unboxed my new nest thermostat from google had issues with it bummed out customerservice newrelease,0.23487,"['new', 'nest', 'thermostat']"
2025-03-23 05:32:45,Sunday,"Barcelona, Spain",my one week review of microsoft surface duo as expected newrelease would love to get your feedback,0.16627,"['week', 'review', 'surface']"
2025-03-23 14:53:12,Sunday,"Mexico City, Mexico",sad to report with my new vision pro from apple does the job limited beauty trending,0.06849,"['new', 'vision', 'pro']"
2025-03-23 16:57:32,Sunday,"New York, USA",just unboxed my new pixel tablet from google exceeded my expectations bummed out productlaunch deal tech,0.50242,"['new', 'pixel', 'tablet']"
2025-03-23 20:45:02,Sunday,"Dubai, UAE",just saw an ad for pepsi pepsi max during the fallcollection had issues with it bestvalue customerservice,0.07114,"['pepsi', 'max', 'bestvalue']"
2025-03-23 21:42:24,Sunday,"Osaka, Japan",my two days review of google nest hub returning it asap premium curious about your experience too,0.18088,"['day', 'review', 'premium']"
2025-03-23 22:39:51,Sunday,"Vancouver, Canada",attended the samsung springblast2025 event yesterday its okay promo reviews sale really interested in hearing your thoughts,0.03855,"['springblast', 'event', 'yesterday']"
2025-03-24 03:05:19,Monday,"Manchester, UK",has anyone else experienced customer service with samsungs galaxy z fold exceeded my expectations competitorbrand reviews lifestyle newrelease,0.15034,"['experience', 'customer', 'service']"
2025-03-24 17:37:18,Monday,"Melbourne, Australia",just saw an ad for microsoft xbox elite controller during the blackfriday best purchase ever exclusive customerservice newrelease,0.08785,"['xbox', 'elite', 'controller']"
2025-03-24 23:06:39,Monday,"Vancouver, Canada",attended the samsung powerrelease event yesterday does the job exclusive affordable curious about your experience too,0.19505,"['powerrelease', 'event', 'yesterday']"
2025-03-25 07:28:14,Tuesday,"Lyon, France",cannot believe with my new stan smith from adidas had issues with it lifestyle promo limited,0.31681,"['new', 'stan', 'smith']"
2025-03-25 13:43:20,Tuesday,"Shanghai, China",should i upgrade about adidass gazelle trendsetter health let me know what you think,0.33694,"['gazelle', 'trendsetter', 'health']"
2025-03-25 20:23:41,Tuesday,"Chicago, USA",has anyone else experienced customer service with pepsis pepsi lime best purchase ever  innovation premium musthave,0.06621,"['customer', 'premium', 'well']"
2025-03-25 21:23:32,Tuesday,"Delhi, India",has anyone else experienced customer service with googles pixel watch as expected industryexpert styleguide lifestyle quality premium,0.25202,"['experience', 'customer', 'service']"
2025-03-26 00:24:01,Wednesday,"Lyon, France",cant contain my excitement with my new fanta from cocacola had issues with it discount productlaunch,0.09733,"['new', 'fanta', 'productlaunch']"
2025-03-26 02:00:19,Wednesday,"Berlin, Germany",amazon customerfirst is underwhelming cant wait to see whats coming next trendalert would love to get your feedback,0.45397,"['amazon', 'customerfirst', 'come']"
2025-03-26 03:21:35,Wednesday,"Delhi, India",attended the samsung earthday event yesterday returning it asap discount would love to get your feedback,0.08249,"['earthday', 'event', 'yesterday']"
2025-03-26 06:19:59,Wednesday,"London, UK",frustrated with my new tundra from toyota worth every penny innovation fashion lifestyle really interested in hearing your thoughts,0.02067,"['new', 'tundra', 'worth']"
2025-03-26 07:16:56,Wednesday,"Beijing, China",has anyone else experienced battery problems with amazons echo dot wouldnt recommend marketingteam brandsupport discount sustainable,0.02595,"['experience', 'battery', 'problem']"
2025-03-26 12:08:23,Wednesday,"Johannesburg, South Africa",just tried the gazelle from adidas as expected promo specialoffer really interested in hearing your thoughts,0.04432,"['expect', 'promo', 'specialoffer']"
2025-03-26 22:43:19,Wednesday,"Sydney, Australia",has anyone else experienced connectivity issues with nikes zoom pegasus had issues with it styleguide trendsetter affordable,0.03592,"['experience', 'connectivity', 'issue']"
2025-03-27 02:42:00,Thursday,"Lagos, Nigeria",my two days review of samsung galaxy z fold as expected reviews exclusive limited would love to get your feedback,0.09092,"['review', 'review', 'galaxy', 'z']"
2025-03-27 04:36:36,Thursday,"Madrid, Spain",my one week review of samsung galaxy s25 highly recommend travel newrelease specialoffer would love to get your feedback,0.19538,"['week', 'review', 'samsung']"
2025-03-27 08:32:24,Thursday,Singapore,has anyone else experienced customer service with toyotas rav4 absolutely loving it  reviews innovation really interested in hearing your thoughts,0.0645,"['experience', 'customer', 'service']"
2025-03-27 11:22:23,Thursday,"Seoul, South Korea",comparing amazon eero wifi to the competition absolutely loving it specialoffer really interested in hearing your thoughts,0.14599,"['compare', 'amazon', 'eero']"
2025-03-27 20:59:09,Thursday,"Seoul, South Korea",has anyone else experienced software bugs with toyotas highlander returning it asap trendsetter promo fitness discount,0.03248,"['experience', 'software', 'bug']"
2025-03-27 21:51:56,Thursday,"Paris, France",just unboxed my new pepsi zero sugar from pepsi returning it asap super excited musthave newrelease,0.06831,"['new', 'pepsi', 'zero']"
2025-03-28 00:41:53,Friday,"Sydney, Australia",attended the toyota springblast2025 event yesterday does the job food really interested in hearing your thoughts,0.03823,"['springblast', 'event', 'yesterday']"
2025-03-28 04:36:01,Friday,"São Paulo, Brazil",has anyone else experienced connectivity issues with apples vision pro best purchase ever  trending affordable,0.03895,"['experience', 'connectivity', 'issue']"
2025-03-28 10:56:54,Friday,"São Paulo, Brazil",just tried the prius from toyota wouldnt recommend sustainable affordable would love to get your feedback,0.17481,"['would', 'not', 'recommend', 'sustainable']"
2025-03-28 12:29:17,Friday,"Vancouver, Canada",has anyone else experienced delivery delays with amazons fire tablet disappointed with the quality  food reviews,0.21953,"['experience', 'delivery', 'delay']"
2025-03-28 13:11:00,Friday,"Cairo, Egypt",frustrated with my new diet pepsi from pepsi not worth the money customerservice musthave sustainable,0.02701,"['new', 'diet', 'pepsi']"
2025-03-28 18:38:47,Friday,"Munich, Germany",just saw an ad for google nest hub during the loyaltyrewards wouldnt recommend tech would love to get your feedback,0.06753,"['google', 'nest', 'hub']"
2025-03-28 18:48:43,Friday,"Delhi, India",should i upgrade about microsofts surface laptop  fitness sale really interested in hearing your thoughts,0.16286,"['surface', 'laptop', 'fitness']"
2025-03-28 19:49:40,Friday,"Lagos, Nigeria",attended the apple springblast2025 event yesterday as expected fashion tech sustainable really interested in hearing your thoughts,0.17964,"['springblast', 'event', 'yesterday']"
2025-03-29 07:07:12,Saturday,"Shanghai, China",loving it with my new predator from adidas not bad trending sale would love to get your feedback,0.03591,"['new', 'predator', 'trend']"
2025-03-29 10:16:55,Saturday,"Milan, Italy",just unboxed my new halo band from amazon absolutely loving it cant contain my excitement newrelease,0.05949,"['new', 'halo', 'band']"
2025-03-29 12:37:42,Saturday,"Milan, Italy",just tried the galaxy s25 from samsung absolutely loving it tech limited health let me know what you think,0.07163,"['samsung', 'absolutely', 'love']"
2025-03-29 15:56:51,Saturday,"London, UK",whats your opinion about pepsis pepsi wild cherry  quality affordable would love to get your feedback,0.14741,"['wild', 'cherry', 'quality']"
2025-03-30 00:35:38,Sunday,"Mumbai, India",attended the pepsi backtoschool event yesterday wouldnt recommend eco sustainable curious about your experience too,0.10411,"['backtoschool', 'eco', 'sustainable']"
2025-03-30 03:01:31,Sunday,"Mumbai, India",has anyone else experienced software bugs with cocacolas cocacola vanilla returning it asap  quality eco innovation,0.52311,"['software', 'quality', 'eco']"
2025-03-30 10:55:35,Sunday,"Houston, USA",confused about with my new ring camera from amazon absolutely loving it discount health would love to get your feedback,0.62167,"['new', 'ring', 'camera']"
2025-03-30 19:55:44,Sunday,"São Paulo, Brazil",has anyone else experienced connectivity issues with googles pixel tablet had issues with it  productlaunch,1.37019,"['experience', 'connectivity', 'issue']"
2025-03-30 23:33:26,Sunday,"Seoul, South Korea",attended the google globalcampaign event yesterday wouldnt recommend quality discount affordable would love to get your feedback,0.11941,"['globalcampaign', 'quality', 'discount']"
2025-03-31 04:52:41,Monday,"Shanghai, China",thrilled with my new airpods pro from apple not bad lifestyle really interested in hearing your thoughts,0.36396,"['new', 'airpod', 'pro']"
2025-03-31 14:08:56,Monday,"Beijing, China",just tried the chromebook from google absolutely loving it fashion exclusive let me know what you think,0.0269,"['google', 'absolutely', 'love']"
2025-03-31 14:15:30,Monday,"Milan, Italy",just saw an ad for cocacola fanta during the digitaltransformation worth every penny travel exclusive,0.14525,"['cocacola', 'fanta', 'digitaltransformation']"
2025-03-31 23:56:03,Monday,"Houston, USA",just unboxed my new surface laptop from microsoft disappointed with the quality so happy premium,0.46806,"['new', 'surface', 'laptop']"
2025-04-01 07:23:52,Tuesday,"Johannesburg, South Africa",has anyone else experienced software bugs with googles pixel 8 highly recommend  eco affordable discount,0.12397,"['experience', 'software', 'bug']"
2025-04-01 11:27:47,Tuesday,"Tokyo, Japan",comparing adidas ultraboost to the competition highly recommend trending would love to get your feedback,0.06563,"['compare', 'adida', 'ultraboost']"
2025-04-01 12:25:56,Tuesday,Singapore,attended the apple launchwave event yesterday wouldnt recommend productlaunch specialoffer sustainable let me know what you think,0.02373,"['launchwave', 'specialoffer', 'sustainable']"
2025-04-01 12:33:10,Tuesday,"Houston, USA",my one week review of samsung galaxy s25 mixed feelings about it premium beauty affordable,0.03872,"['week', 'review', 'galaxy']"
2025-04-01 13:04:56,Tuesday,"Shanghai, China",just tried the pepsi wild cherry from pepsi exceeded my expectations reviews musthave curious about your experience too,0.1817,"['pepsi', 'wild', 'exceed']"
2025-04-01 16:29:46,Tuesday,"Osaka, Japan",nike loyaltyrewards is okay cant wait to see whats coming next sale musthave food would love to get your feedback,0.11745,"['nike', 'loyaltyreward', 'what', 's']"
2025-04-01 20:09:33,Tuesday,"Houston, USA",just unboxed my new galaxy tab from samsung as expected thrilled newrelease let me know what you think,0.67862,"['new', 'galaxy', 'tab']"
2025-04-01 21:57:41,Tuesday,"Chicago, USA",anyone have tips about microsofts xbox series x influencername travel let me know what you think,0.01482,"['travel', 'xbox', 'series']"
2025-04-02 03:08:26,Wednesday,"London, UK",has anyone else experienced connectivity issues with googles pixel buds returning it asap trendsetter promo eco,0.05307,"['experience', 'connectivity', 'issue']"
2025-04-02 08:47:02,Wednesday,"Melbourne, Australia",just unboxed my new air max from nike its okay super excited beauty fashion curious about your experience too,0.04605,"['new', 'air', 'max']"
2025-04-02 09:55:56,Wednesday,"Delhi, India",my one month review of apple airpods pro worth every penny premium sustainable exclusive let me know what you think,0.65176,"['month', 'review', 'exclusive']"
2025-04-02 19:13:48,Wednesday,"Shanghai, China",attended the samsung globalcampaign event yesterday highly recommend affordable fashion tech let me know what you think,0.06892,"['globalcampaign', 'fashion', 'tech']"
2025-04-02 23:00:53,Wednesday,"Shanghai, China",toyota backtoschool is outstanding cant wait to see whats coming next sale discount let me know what you think,0.04273,"['toyota', 'backtoschool', 'what', 's']"
2025-04-03 02:12:56,Thursday,"Lagos, Nigeria",bummed out with my new apple watch from apple not worth the money beauty specialoffer,0.17064,"['new', 'apple', 'watch']"
2025-04-03 05:41:09,Thursday,"Osaka, Japan",should i upgrade about microsofts surface go  bestvalue deal would love to get your feedback,0.06052,"['microsoft', 'surface', 'deal']"
2025-04-03 09:24:59,Thursday,"Delhi, India",apple holidayspecial is standard cant wait to see whats coming next bestvalue deal sustainable curious about your experience too,0.07978,"['apple', 'holidayspecial', 'come']"
2025-04-03 11:22:57,Thursday,"Los Angeles, USA",just tried the nest thermostat from google wouldnt recommend bestvalue travel discount let me know what you think,0.02067,"['nest', 'thermostat', 'would', 'not']"
2025-04-03 13:40:59,Thursday,"Vancouver, Canada",comparing adidas ultraboost to the competition worth every penny premium beauty really interested in hearing your thoughts,0.12023,"['compare', 'adida', 'ultraboost']"
2025-04-03 23:30:51,Thursday,"Osaka, Japan",comparing samsung galaxy s25 to the competition disappointed with the quality customerservice premium let me know what you think,0.10953,"['compare', 'samsung', 'galaxy']"
2025-04-04 00:09:43,Friday,"Houston, USA",just saw an ad for samsung galaxy watch during the winterwonders mixed feelings about it specialoffer sustainable deal,0.15198,"['samsung', 'galaxy', 'watch']"
2025-04-04 01:20:45,Friday,"Mexico City, Mexico",so happy with my new coke zero from cocacola returning it asap tech lifestyle really interested in hearing your thoughts,0.15123,"['new', 'coke', 'zero']"
2025-04-04 08:08:37,Friday,"Munich, Germany",my one year review of cocacola cocacola cherry disappointed with the quality food innovation let me know what you think,0.06224,"['food', 'innovation', 'review']"
2025-04-04 11:18:45,Friday,"Chicago, USA",so happy with my new echo dot from amazon wouldnt recommend reviews promo musthave let me know what you think,0.07621,"['new', 'echo', 'dot']"
2025-04-04 12:59:47,Friday,"Houston, USA",attended the samsung fallcollection event yesterday worth every penny trending reviews promo would love to get your feedback,0.09912,"['fallcollection', 'event', 'yesterday']"
2025-04-04 17:09:08,Friday,"Milan, Italy",just unboxed my new highlander from toyota wouldnt recommend loving it exclusive bestvalue travel really interested in hearing your thoughts,0.04107,"['new', 'highlander', 'bestvalue']"
2025-04-05 01:23:47,Saturday,"Mumbai, India",frustrated with my new tacoma from toyota not worth the money reviews lifestyle curious about your experience too,0.0775,"['new', 'tacoma', 'review']"
2025-04-05 02:12:47,Saturday,"Mexico City, Mexico",has anyone else experienced customer service with pepsis pepsi max absolutely loving it competitorbrand celebrityname food productlaunch bestvalue,0.10319,"['customer', 'celebrityname', 'productlaunch']"
2025-04-05 03:31:22,Saturday,"Dubai, UAE",just saw an ad for apple ipad air during the earthday worth every penny sale,0.09521,"['apple', 'ipad', 'air']"
2025-04-05 14:35:03,Saturday,"Rio de Janeiro, Brazil",just saw an ad for nike air max during the blackfriday best purchase ever health,0.20568,"['nike', 'air', 'max']"
2025-04-05 16:43:02,Saturday,"Houston, USA",cant contain my excitement with my new diet pepsi from pepsi highly recommend innovation lifestyle,0.0225,"['innovation', 'diet', 'pepsi']"
2025-04-05 20:10:07,Saturday,"New York, USA",just unboxed my new air max from nike does the job sad to report eco trending,0.07275,"['new', 'air', 'max']"
2025-04-05 20:59:46,Saturday,"Manchester, UK",apple backtoschool is impressive cant wait to see whats coming next customerservice exclusive curious about your experience too,0.0664,"['apple', 'backtoschool', 'what', 's']"
2025-04-06 09:20:50,Sunday,"Osaka, Japan",attended the toyota nextgeneration event yesterday best purchase ever travel fashion curious about your experience too,0.07453,"['fashion', 'nextgeneration', 'well']"
2025-04-06 11:23:04,Sunday,"Toronto, Canada",bummed out with my new camry from toyota disappointed with the quality lifestyle customerservice let me know what you think,0.36913,"['new', 'camry', 'disappoint']"
2025-04-06 11:32:17,Sunday,"Toronto, Canada",has anyone else experienced software bugs with microsofts xbox elite controller had issues with it productteam marketingteam customerservice health discount,0.14549,"['experience', 'software', 'bug']"
2025-04-06 16:47:09,Sunday,"New York, USA",any advice about microsofts surface duo customerservice celebrityname beauty let me know what you think,0.09667,"['beauty', 'surface', 'duo']"
2025-04-06 17:40:40,Sunday,"Munich, Germany",comparing amazon fire tablet to the competition highly recommend tech discount health let me know what you think,0.01744,"['compare', 'amazon', 'highly']"
2025-04-07 00:05:41,Monday,"Manchester, UK",comparing nike air force 1 to the competition worth every penny tech trendalert productlaunch would love to get your feedback,0.08369,"['compare', 'nike', 'air']"
2025-04-07 07:11:13,Monday,"Tokyo, Japan",attended the samsung customerfirst event yesterday worth every penny bestvalue really interested in hearing your thoughts,0.12593,"['customerfirst', 'event', 'yesterday']"
